date,region,product,channel,segment,revenue,units_sold,orders,customers,fulfilled_orders,stockout_events,inventory_units,cost_of_goods,marketing_spend,returns,support_tickets
2023-05-15,East,Product A,Online,Enterprise,8918.93,33,9,7,9,1,166,4942.95,733.17,1,1
2023-05-15,East,Product A,Online,SMB,5805.0,22,8,6,8,1,103,3297.21,538.64,0,1
2023-05-15,East,Product A,Retail Partner,Enterprise,6707.99,25,7,6,7,0,115,3666.89,357.19,1,1
2023-05-15,East,Product A,Retail Partner,SMB,3791.69,14,5,4,5,0,74,2110.31,178.37,0,1
2023-05-15,East,Product B,Online,Enterprise,4560.42,25,7,6,7,0,118,2894.08,433.96,0,1
2023-05-15,East,Product B,Online,SMB,2899.98,16,6,5,6,0,79,1840.15,299.68,0,1
2023-05-15,East,Product B,Retail Partner,Enterprise,3313.72,18,5,4,5,0,82,2062.75,156.87,0,1
2023-05-15,East,Product B,Retail Partner,SMB,2045.9,11,4,3,4,0,55,1269.81,94.35,0,1
2023-05-15,East,Product C,Online,Enterprise,6993.47,17,5,4,5,0,94,4420.82,720.24,0,1
2023-05-15,East,Product C,Online,SMB,5335.57,13,5,4,5,0,61,3330.14,506.31,0,1
2023-05-15,East,Product C,Retail Partner,Enterprise,5289.81,13,4,3,4,0,64,3309.14,265.28,0,0
2023-05-15,East,Product C,Retail Partner,SMB,2932.83,7,3,2,3,0,39,1835.24,116.94,0,0
2023-05-15,West,Product A,Online,Enterprise,10882.48,41,12,9,12,1,208,6177.14,1065.0,1,2
2023-05-15,West,Product A,Online,SMB,7009.82,26,10,8,10,1,146,3999.82,598.18,1,2
2023-05-15,West,Product A,Retail Partner,Enterprise,7782.16,29,8,6,8,0,158,4372.4,356.36,1,1
2023-05-15,West,Product A,Retail Partner,SMB,5196.08,20,8,6,8,0,95,2950.03,265.76,1,1
2023-05-15,West,Product B,Online,Enterprise,5775.32,30,9,7,9,0,161,3619.36,513.61,0,1
2023-05-15,West,Product B,Online,SMB,3993.4,21,8,6,8,0,108,2505.07,364.48,0,1
2023-05-15,West,Product B,Retail Partner,Enterprise,4164.53,22,6,5,6,0,111,2640.11,218.81,0,1
2023-05-15,West,Product B,Retail Partner,SMB,2972.9,16,6,5,6,0,74,1849.61,157.57,1,1
2023-05-15,West,Product C,Online,Enterprise,9160.49,22,6,5,6,1,121,5668.92,808.12,0,1
2023-05-15,West,Product C,Online,SMB,6491.2,16,6,5,6,0,83,3904.09,614.43,0,1
2023-05-15,West,Product C,Retail Partner,Enterprise,7100.82,17,5,4,5,0,82,4353.21,445.8,0,1
2023-05-15,West,Product C,Retail Partner,SMB,4537.95,11,4,3,4,0,52,2780.41,245.77,0,1
2023-05-22,North,Product A,Online,Enterprise,11681.38,44,13,10,13,1,234,6709.11,1109.56,1,1
2023-05-22,North,Product A,Online,SMB,7763.93,28,11,8,11,0,146,4358.71,832.81,1,1
2023-05-22,North,Product A,Retail Partner,Enterprise,7889.17,30,8,7,8,0,164,4508.38,389.63,0,2
2023-05-22,North,Product A,Retail Partner,SMB,5830.87,22,8,6,8,0,122,3301.68,321.34,1,1
2023-05-22,North,Product B,Online,Enterprise,6009.88,32,9,7,9,0,159,3746.52,471.94,1,2
2023-05-22,North,Product B,Online,SMB,4043.26,21,8,7,8,0,114,2535.73,356.39,0,1
2023-05-22,North,Product B,Retail Partner,Enterprise,4631.05,24,7,5,7,1,128,2847.35,239.82,0,1
2023-05-22,North,Product B,Retail Partner,SMB,2896.39,15,6,5,6,0,79,1781.17,148.22,0,1
2023-05-22,North,Product C,Online,Enterprise,9955.86,24,7,5,7,0,122,6203.06,837.13,1,1
2023-05-22,North,Product C,Online,SMB,6389.42,15,6,5,6,0,82,3905.29,624.93,0,1
2023-05-22,North,Product C,Retail Partner,Enterprise,7168.91,17,5,4,5,0,92,4508.9,379.09,0,1
2023-05-22,North,Product C,Retail Partner,SMB,4353.11,11,4,3,4,0,63,2749.1,196.95,0,1
2023-05-22,South,Product A,Online,Enterprise,9044.39,33,9,7,9,0,197,5038.56,795.91,1,1
2023-05-22,South,Product A,Online,SMB,6665.72,25,10,8,10,0,119,3764.93,637.29,1,1
2023-05-22,South,Product A,Retail Partner,Enterprise,6759.31,25,7,5,7,0,146,3813.72,385.84,1,1
2023-05-22,South,Product A,Retail Partner,SMB,4524.78,17,6,5,6,0,92,2540.56,268.61,0,1
2023-05-22,South,Product B,Online,Enterprise,5022.91,26,7,6,7,1,154,3039.26,408.25,0,1
2023-05-22,South,Product B,Online,SMB,3016.63,16,6,5,6,0,95,1863.9,304.42,0,1
2023-05-22,South,Product B,Retail Partner,Enterprise,3273.03,17,5,4,5,0,103,2061.81,155.79,0,1
2023-05-22,South,Product B,Retail Partner,SMB,2256.6,12,5,3,5,0,68,1410.41,119.77,0,0
2023-05-22,South,Product C,Online,Enterprise,7662.89,19,5,4,5,0,105,4894.79,766.64,0,1
2023-05-22,South,Product C,Online,SMB,5539.69,13,5,4,5,0,69,3491.33,556.19,0,1
2023-05-22,South,Product C,Retail Partner,Enterprise,5773.27,14,4,3,4,0,72,3630.49,274.98,0,1
2023-05-22,South,Product C,Retail Partner,SMB,3470.34,8,3,2,3,0,50,2177.63,160.48,0,1
2023-05-22,East,Product A,Online,Enterprise,8480.86,32,9,7,9,0,159,4776.74,810.99,1,2
2023-05-22,East,Product A,Online,SMB,5495.32,20,8,6,8,0,100,3048.1,549.22,1,1
2023-05-22,East,Product A,Retail Partner,Enterprise,5720.55,21,6,5,6,0,125,3188.14,324.85,0,1
2023-05-22,East,Product A,Retail Partner,SMB,3947.72,15,6,4,6,0,81,2183.28,176.36,0,1
2023-05-22,East,Product B,Online,Enterprise,4508.92,23,7,5,7,0,120,2704.2,425.84,0,1
2023-05-22,East,Product B,Online,SMB,3082.62,16,6,5,6,0,78,1925.05,273.87,0,1
2023-05-22,East,Product B,Retail Partner,Enterprise,3122.27,16,5,3,5,0,91,1947.56,149.64,0,1
2023-05-22,East,Product B,Retail Partner,SMB,1903.83,10,4,3,4,0,57,1159.89,105.03,0,0
2023-05-22,East,Product C,Online,Enterprise,7019.89,17,5,4,5,0,95,4429.57,718.19,0,1
2023-05-22,East,Product C,Online,SMB,4449.02,11,4,3,4,0,58,2847.23,466.51,0,1
2023-05-22,East,Product C,Retail Partner,Enterprise,4692.87,11,3,2,3,0,63,2900.87,234.41,0,1
2023-05-22,East,Product C,Retail Partner,SMB,3662.7,9,3,3,3,0,40,2277.78,183.96,0,0
2023-05-22,West,Product A,Online,Enterprise,11307.05,42,12,9,12,0,212,6234.98,1171.43,1,2
2023-05-22,West,Product A,Online,SMB,7067.06,26,10,8,10,1,135,3985.81,647.25,1,1
2023-05-22,West,Product A,Retail Partner,Enterprise,7991.58,30,8,7,8,0,164,4440.69,400.71,0,1
2023-05-22,West,Product A,Retail Partner,SMB,5353.27,20,8,6,8,0,102,2979.91,237.17,0,1
2023-05-22,West,Product B,Online,Enterprise,6138.88,32,9,7,9,0,162,3736.51,623.91,1,1
2023-05-22,West,Product B,Online,SMB,3905.79,20,8,6,8,0,98,2371.58,352.65,0,1
2023-05-22,West,Product B,Retail Partner,Enterprise,4188.35,22,6,5,6,0,107,2610.64,215.5,0,1
2023-05-22,West,Product B,Retail Partner,SMB,2990.29,16,6,5,6,0,72,1841.24,168.59,0,1
2023-05-22,West,Product C,Online,Enterprise,9323.39,22,6,5,6,0,102,5819.33,910.16,0,1
2023-05-22,West,Product C,Online,SMB,6290.14,15,6,5,6,0,76,3985.45,615.61,0,1
2023-05-22,West,Product C,Retail Partner,Enterprise,6988.21,17,5,3,5,0,75,4268.82,410.72,0,1
2023-05-22,West,Product C,Retail Partner,SMB,4488.91,11,4,3,4,0,50,2822.5,215.34,0,1
2023-05-29,North,Product A,Online,Enterprise,12435.42,46,13,10,13,1,241,6915.94,1221.07,1,2
2023-05-29,North,Product A,Online,SMB,8077.55,30,12,9,12,0,161,4489.75,738.1,1,2
2023-05-29,North,Product A,Retail Partner,Enterprise,9036.79,33,9,7,9,0,177,4894.29,485.63,1,1
2023-05-29,North,Product A,Retail Partner,SMB,5972.6,22,9,7,9,0,119,3367.05,330.76,1,1
2023-05-29,North,Product B,Online,Enterprise,6200.76,33,9,8,9,0,168,3849.39,622.93,1,1
2023-05-29,North,Product B,Online,SMB,4428.48,23,9,7,9,1,117,2734.61,382.96,1,1
2023-05-29,North,Product B,Retail Partner,Enterprise,4118.49,22,6,5,6,0,115,2579.54,222.04,0,1
2023-05-29,North,Product B,Retail Partner,SMB,3356.36,18,7,5,7,0,68,2086.07,182.84,0,1
2023-05-29,North,Product C,Online,Enterprise,9279.92,22,6,5,6,0,127,5761.23,883.42,0,1
2023-05-29,North,Product C,Online,SMB,6587.21,16,6,5,6,0,89,4048.42,577.07,0,1
2023-05-29,North,Product C,Retail Partner,Enterprise,7386.72,18,5,4,5,0,86,4701.1,439.1,0,1
2023-05-29,North,Product C,Retail Partner,SMB,4630.29,11,4,3,4,0,61,2883.93,244.85,0,1
2023-05-29,South,Product A,Online,Enterprise,10207.22,38,11,8,11,1,198,5752.04,951.38,1,2
2023-05-29,South,Product A,Online,SMB,5645.52,21,8,6,8,0,127,3101.58,610.34,0,1
2023-05-29,South,Product A,Retail Partner,Enterprise,7819.49,29,8,7,8,0,135,4353.72,443.0,1,1
2023-05-29,South,Product A,Retail Partner,SMB,4817.88,18,7,5,7,0,87,2719.12,248.44,0,1
2023-05-29,South,Product B,Online,Enterprise,5206.94,27,8,6,8,0,142,3218.72,490.51,0,1
2023-05-29,South,Product B,Online,SMB,3220.3,17,6,5,6,0,100,1986.35,295.62,0,1
2023-05-29,South,Product B,Retail Partner,Enterprise,3617.44,19,5,4,5,0,96,2272.55,172.1,0,1
2023-05-29,South,Product B,Retail Partner,SMB,2298.52,12,5,4,5,0,62,1433.11,115.64,0,1
2023-05-29,South,Product C,Online,Enterprise,7798.37,19,5,4,5,0,116,4798.88,731.62,0,1
2023-05-29,South,Product C,Online,SMB,5600.57,13,5,4,5,0,68,3440.09,487.11,0,1
2023-05-29,South,Product C,Retail Partner,Enterprise,6122.76,15,4,3,4,0,73,3789.47,330.07,0,1
2023-05-29,South,Product C,Retail Partner,SMB,4071.25,10,4,3,4,0,52,2569.46,207.05,0,1
2023-05-29,East,Product A,Online,Enterprise,8637.23,32,9,7,9,1,169,4896.19,769.75,1,1
2023-05-29,East,Product A,Online,SMB,5153.33,19,7,6,7,0,104,2912.38,478.37,1,1
2023-05-29,East,Product A,Retail Partner,Enterprise,5982.3,22,6,5,6,0,119,3345.88,358.69,0,1
2023-05-29,East,Product A,Retail Partner,SMB,3916.3,14,5,4,5,0,76,2131.59,179.67,0,1
2023-05-29,East,Product B,Online,Enterprise,4280.63,22,6,5,6,0,117,2658.48,414.77,0,1
2023-05-29,East,Product B,Online,SMB,2892.81,15,6,4,6,0,77,1772.56,275.09,0,1
2023-05-29,East,Product B,Retail Partner,Enterprise,3194.87,16,5,4,5,0,89,1943.87,134.02,0,1
2023-05-29,East,Product B,Retail Partner,SMB,2074.35,11,4,3,4,0,57,1276.11,109.94,0,1
2023-05-29,East,Product C,Online,Enterprise,6535.77,16,4,3,4,0,86,4122.55,585.63,0,1
2023-05-29,East,Product C,Online,SMB,4695.25,11,4,4,4,0,56,2961.27,402.81,0,1
2023-05-29,East,Product C,Retail Partner,Enterprise,4974.71,12,3,3,3,0,64,3064.89,249.07,0,1
2023-05-29,East,Product C,Retail Partner,SMB,3109.2,8,3,2,3,0,42,2016.54,150.93,0,0
2023-05-29,West,Product A,Online,Enterprise,11021.99,41,12,9,12,1,217,5942.19,976.11,1,1
2023-05-29,West,Product A,Online,SMB,6941.46,26,10,7,10,0,143,3876.31,607.16,1,1
2023-05-29,West,Product A,Retail Partner,Enterprise,7877.65,29,8,7,8,0,160,4361.41,430.13,1,1
2023-05-29,West,Product A,Retail Partner,SMB,4767.32,18,7,5,7,0,106,2718.03,250.78,0,1
2023-05-29,West,Product B,Online,Enterprise,5802.87,30,9,7,9,0,170,3581.07,581.64,1,1
2023-05-29,West,Product B,Online,SMB,4013.17,21,8,7,8,0,100,2438.9,342.33,1,1
2023-05-29,West,Product B,Retail Partner,Enterprise,4037.81,21,6,5,6,0,119,2442.82,183.68,0,1
2023-05-29,West,Product B,Retail Partner,SMB,2851.51,15,6,4,6,0,72,1762.95,171.64,0,1
2023-05-29,West,Product C,Online,Enterprise,10287.84,24,7,6,7,0,116,6237.65,937.56,0,1
2023-05-29,West,Product C,Online,SMB,6867.16,17,6,5,6,0,77,4264.34,620.94,0,1
2023-05-29,West,Product C,Retail Partner,Enterprise,6753.81,16,5,4,5,0,85,4332.24,317.14,0,1
2023-05-29,West,Product C,Retail Partner,SMB,4067.08,10,4,3,4,0,54,2548.43,214.69,0,1
2023-06-05,North,Product A,Online,Enterprise,12866.08,48,14,11,14,1,218,7269.82,1153.05,1,2
2023-06-05,North,Product A,Online,SMB,8070.69,30,12,9,12,1,156,4531.88,792.3,1,2
2023-06-05,North,Product A,Retail Partner,Enterprise,8341.16,31,9,7,9,0,160,4784.76,422.5,1,1
2023-06-05,North,Product A,Retail Partner,SMB,6035.8,22,8,7,8,0,97,3346.23,312.08,0,1
2023-06-05,North,Product B,Online,Enterprise,6337.93,33,10,7,10,0,159,3882.67,565.85,1,1
2023-06-05,North,Product B,Online,SMB,4521.58,24,9,7,9,0,108,2817.42,386.55,1,1
2023-06-05,North,Product B,Retail Partner,Enterprise,4536.1,23,7,5,7,0,123,2767.04,230.7,0,1
2023-06-05,North,Product B,Retail Partner,SMB,3058.72,16,6,5,6,0,87,1876.62,154.27,0,1
2023-06-05,North,Product C,Online,Enterprise,9309.47,23,6,5,6,0,125,5848.69,789.03,0,1
2023-06-05,North,Product C,Online,SMB,6513.0,16,6,5,6,0,88,4051.25,566.95,0,1
2023-06-05,North,Product C,Retail Partner,Enterprise,7902.52,19,5,4,5,0,86,4895.13,402.38,0,1
2023-06-05,North,Product C,Retail Partner,SMB,4988.6,12,5,4,5,0,55,3090.66,242.73,0,1
2023-06-05,South,Product A,Online,Enterprise,10866.6,40,12,9,12,1,205,6067.69,1021.64,1,2
2023-06-05,South,Product A,Online,SMB,7061.76,26,10,8,10,0,120,3942.33,737.4,1,1
2023-06-05,South,Product A,Retail Partner,Enterprise,6775.72,25,7,5,7,0,138,3747.16,336.83,0,1
2023-06-05,South,Product A,Retail Partner,SMB,4488.76,17,6,5,6,0,86,2505.67,256.18,0,1
2023-06-05,South,Product B,Online,Enterprise,5247.15,27,8,6,8,0,149,3250.0,541.87,0,1
2023-06-05,South,Product B,Online,SMB,3740.47,20,8,6,8,0,93,2278.46,440.8,0,1
2023-06-05,South,Product B,Retail Partner,Enterprise,3748.66,20,6,4,6,0,100,2324.47,188.98,0,1
2023-06-05,South,Product B,Retail Partner,SMB,2486.86,13,5,4,5,0,73,1504.31,125.55,0,1
2023-06-05,South,Product C,Online,Enterprise,7931.29,19,5,4,5,0,108,4913.64,806.95,0,1
2023-06-05,South,Product C,Online,SMB,4620.46,11,4,3,4,0,64,2973.48,417.44,0,1
2023-06-05,South,Product C,Retail Partner,Enterprise,5819.3,14,4,3,4,0,71,3620.77,309.55,0,1
2023-06-05,South,Product C,Retail Partner,SMB,4322.81,10,4,3,4,0,53,2670.64,236.18,0,1
2023-06-05,East,Product A,Online,Enterprise,8365.88,31,9,7,9,1,170,4590.1,751.37,1,1
2023-06-05,East,Product A,Online,SMB,5734.51,21,8,6,8,0,103,3198.87,525.03,0,1
2023-06-05,East,Product A,Retail Partner,Enterprise,6578.39,24,7,5,7,0,119,3663.35,321.96,0,1
2023-06-05,East,Product A,Retail Partner,SMB,4141.48,15,6,4,6,0,80,2322.06,229.57,0,1
2023-06-05,East,Product B,Online,Enterprise,4474.86,23,7,5,7,0,122,2710.34,434.47,0,1
2023-06-05,East,Product B,Online,SMB,2789.91,14,6,4,6,0,83,1706.87,236.83,0,1
2023-06-05,East,Product B,Retail Partner,Enterprise,3119.31,16,5,4,5,0,95,1931.86,151.09,0,0
2023-06-05,East,Product B,Retail Partner,SMB,2251.69,12,5,4,5,0,58,1410.07,124.43,0,0
2023-06-05,East,Product C,Online,Enterprise,7094.61,17,5,3,5,0,87,4406.95,674.27,0,1
2023-06-05,East,Product C,Online,SMB,4355.44,10,4,3,4,0,59,2666.4,383.29,0,1
2023-06-05,East,Product C,Retail Partner,Enterprise,5023.71,12,3,3,3,0,69,3155.36,269.7,0,0
2023-06-05,East,Product C,Retail Partner,SMB,3355.76,8,3,2,3,0,42,2107.34,143.68,0,0
2023-06-05,West,Product A,Online,Enterprise,11770.08,43,12,9,12,0,213,6513.07,1046.07,1,2
2023-06-05,West,Product A,Online,SMB,8024.25,29,11,8,11,0,145,4514.69,745.43,1,2
2023-06-05,West,Product A,Retail Partner,Enterprise,8033.08,30,9,6,9,0,173,4540.78,414.9,1,1
2023-06-05,West,Product A,Retail Partner,SMB,5515.58,21,8,6,8,0,110,3108.81,294.57,1,1
2023-06-05,West,Product B,Online,Enterprise,6288.83,33,9,7,9,1,163,3807.07,598.0,1,1
2023-06-05,West,Product B,Online,SMB,3818.52,20,8,6,8,0,103,2361.2,391.5,1,1
2023-06-05,West,Product B,Retail Partner,Enterprise,3857.86,20,6,4,6,0,118,2391.48,206.35,0,1
2023-06-05,West,Product B,Retail Partner,SMB,2660.42,14,5,4,5,0,75,1651.24,147.98,0,1
2023-06-05,West,Product C,Online,Enterprise,9710.23,24,7,5,7,0,118,6135.19,1005.67,0,1
2023-06-05,West,Product C,Online,SMB,6131.13,15,6,4,6,0,78,3788.71,594.25,0,1
2023-06-05,West,Product C,Retail Partner,Enterprise,6340.35,15,4,3,4,0,82,4039.2,324.84,0,1
2023-06-05,West,Product C,Retail Partner,SMB,4386.78,11,4,3,4,0,54,2727.89,253.09,0,1
2023-06-12,North,Product A,Online,Enterprise,10799.85,41,12,9,12,1,232,6214.74,1026.38,1,2
2023-06-12,North,Product A,Online,SMB,7900.29,29,11,9,11,0,160,4547.23,748.25,1,1
2023-06-12,North,Product A,Retail Partner,Enterprise,9297.04,34,10,7,10,1,162,5073.66,446.83,1,1
2023-06-12,North,Product A,Retail Partner,SMB,5406.3,20,8,6,8,0,112,3040.27,268.4,0,1
2023-06-12,North,Product B,Online,Enterprise,6415.34,33,9,8,9,1,176,3937.69,675.36,1,1
2023-06-12,North,Product B,Online,SMB,4280.02,22,9,7,9,0,111,2703.49,347.27,0,1
2023-06-12,North,Product B,Retail Partner,Enterprise,4433.87,23,7,5,7,0,119,2776.73,240.76,0,1
2023-06-12,North,Product B,Retail Partner,SMB,2986.74,16,6,5,6,0,77,1883.03,165.87,0,1
2023-06-12,North,Product C,Online,Enterprise,10238.6,25,7,5,7,0,139,6364.06,1078.57,0,1
2023-06-12,North,Product C,Online,SMB,7253.05,17,7,5,7,0,80,4547.77,743.55,0,1
2023-06-12,North,Product C,Retail Partner,Enterprise,8254.04,19,6,4,6,0,97,5006.32,404.97,0,1
2023-06-12,North,Product C,Retail Partner,SMB,5021.84,12,5,4,5,0,58,3205.03,264.92,0,1
2023-06-12,South,Product A,Online,Enterprise,10630.02,39,11,9,11,1,189,5842.33,886.53,1,1
2023-06-12,South,Product A,Online,SMB,6331.75,24,9,8,9,0,120,3606.02,580.36,1,1
2023-06-12,South,Product A,Retail Partner,Enterprise,7237.5,27,8,6,8,0,145,4175.82,415.32,0,1
2023-06-12,South,Product A,Retail Partner,SMB,4891.52,18,7,6,7,0,97,2665.18,277.73,1,1
2023-06-12,South,Product B,Online,Enterprise,5003.25,26,7,6,7,0,149,3069.32,413.62,1,1
2023-06-12,South,Product B,Online,SMB,3726.3,19,7,6,7,0,91,2311.26,358.63,0,1
2023-06-12,South,Product B,Retail Partner,Enterprise,3999.06,21,6,5,6,0,106,2477.96,200.26,1,1
2023-06-12,South,Product B,Retail Partner,SMB,2755.49,14,5,4,5,0,58,1640.03,141.91,0,1
2023-06-12,South,Product C,Online,Enterprise,7798.42,19,5,4,5,0,111,4886.13,735.11,0,1
2023-06-12,South,Product C,Online,SMB,5419.27,13,5,4,5,0,68,3330.88,607.52,0,1
2023-06-12,South,Product C,Retail Partner,Enterprise,5914.13,14,4,3,4,0,77,3752.91,342.5,0,1
2023-06-12,South,Product C,Retail Partner,SMB,4059.7,10,4,3,4,0,48,2511.29,223.78,0,1
2023-06-12,East,Product A,Online,Enterprise,8350.01,31,9,7,9,0,174,4687.17,776.46,0,1
2023-06-12,East,Product A,Online,SMB,5684.75,21,8,7,8,0,110,3163.92,468.24,1,1
2023-06-12,East,Product A,Retail Partner,Enterprise,6552.07,24,7,5,7,0,123,3622.21,374.59,0,1
2023-06-12,East,Product A,Retail Partner,SMB,3963.03,14,6,4,6,0,74,2168.84,214.6,0,1
2023-06-12,East,Product B,Online,Enterprise,4344.14,23,6,5,6,0,139,2702.9,406.18,0,1
2023-06-12,East,Product B,Online,SMB,2983.33,15,6,5,6,0,85,1827.45,282.3,0,1
2023-06-12,East,Product B,Retail Partner,Enterprise,3148.78,16,5,4,5,0,91,1923.24,221.81,0,1
2023-06-12,East,Product B,Retail Partner,SMB,2097.47,11,4,3,4,0,57,1313.4,110.44,0,1
2023-06-12,East,Product C,Online,Enterprise,6601.09,16,5,3,5,0,94,4122.06,626.95,0,1
2023-06-12,East,Product C,Online,SMB,5153.58,12,5,4,5,0,62,3193.12,498.25,0,1
2023-06-12,East,Product C,Retail Partner,Enterprise,5242.99,13,4,3,4,0,68,3314.71,282.85,0,1
2023-06-12,East,Product C,Retail Partner,SMB,3398.91,8,3,3,3,0,46,2140.38,196.07,0,1
2023-06-12,West,Product A,Online,Enterprise,11473.6,42,12,10,12,0,258,6383.66,1275.92,1,1
2023-06-12,West,Product A,Online,SMB,8184.36,30,12,9,12,0,144,4620.16,751.36,1,2
2023-06-12,West,Product A,Retail Partner,Enterprise,7894.92,29,8,7,8,0,152,4384.88,390.32,0,1
2023-06-12,West,Product A,Retail Partner,SMB,5279.67,20,8,6,8,0,98,2937.59,251.7,0,1
2023-06-12,West,Product B,Online,Enterprise,5735.87,30,9,7,9,1,165,3562.17,542.22,0,2
2023-06-12,West,Product B,Online,SMB,3513.13,18,7,5,7,0,100,2152.39,315.21,1,1
2023-06-12,West,Product B,Retail Partner,Enterprise,4167.16,22,6,5,6,0,110,2583.95,217.77,0,1
2023-06-12,West,Product B,Retail Partner,SMB,2696.89,14,5,4,5,0,74,1686.8,147.69,1,1
2023-06-12,West,Product C,Online,Enterprise,9026.41,22,6,5,6,0,114,5567.4,822.56,0,1
2023-06-12,West,Product C,Online,SMB,6076.76,15,6,4,6,0,76,3761.75,538.63,0,1
2023-06-12,West,Product C,Retail Partner,Enterprise,6972.32,17,5,4,5,0,86,4367.47,361.96,0,1
2023-06-12,West,Product C,Retail Partner,SMB,4575.2,11,4,3,4,0,63,2895.91,212.9,0,1
2023-06-19,North,Product A,Online,Enterprise,13052.78,47,14,11,14,1,218,7164.18,1014.41,1,2
2023-06-19,North,Product A,Online,SMB,7409.77,27,10,8,10,0,150,4075.22,707.9,1,1
2023-06-19,North,Product A,Retail Partner,Enterprise,9800.25,36,10,8,10,1,179,5350.51,530.57,1,2
2023-06-19,North,Product A,Retail Partner,SMB,5775.61,21,8,6,8,0,106,3236.39,335.27,0,1
2023-06-19,North,Product B,Online,Enterprise,6041.5,31,9,7,9,0,170,3747.75,543.26,1,1
2023-06-19,North,Product B,Online,SMB,3852.66,20,8,6,8,0,120,2360.68,342.89,1,1
2023-06-19,North,Product B,Retail Partner,Enterprise,3886.18,21,6,5,6,0,118,2513.42,199.97,0,1
2023-06-19,North,Product B,Retail Partner,SMB,3270.81,17,7,5,7,0,77,2009.05,177.58,0,1
2023-06-19,North,Product C,Online,Enterprise,10304.81,25,7,6,7,0,134,6352.34,1013.36,0,1
2023-06-19,North,Product C,Online,SMB,6737.18,16,6,5,6,0,84,4168.67,542.65,0,1
2023-06-19,North,Product C,Retail Partner,Enterprise,7218.53,17,5,4,5,0,100,4622.81,396.79,0,1
2023-06-19,North,Product C,Retail Partner,SMB,4995.69,12,5,4,5,0,57,3079.37,269.14,0,1
2023-06-19,South,Product A,Online,Enterprise,9134.35,35,10,8,10,0,199,5240.54,789.01,1,1
2023-06-19,South,Product A,Online,SMB,6494.98,24,9,7,9,0,124,3688.62,620.75,0,2
2023-06-19,South,Product A,Retail Partner,Enterprise,7532.99,28,8,6,8,0,138,4108.4,393.46,1,1
2023-06-19,South,Product A,Retail Partner,SMB,4822.97,18,7,5,7,0,90,2686.88,243.85,0,1
2023-06-19,South,Product B,Online,Enterprise,5270.05,28,8,6,8,0,138,3297.54,449.78,1,1
2023-06-19,South,Product B,Online,SMB,3289.35,17,7,5,7,0,97,2007.37,314.58,0,1
2023-06-19,South,Product B,Retail Partner,Enterprise,3799.12,20,6,5,6,0,99,2432.71,213.2,0,1
2023-06-19,South,Product B,Retail Partner,SMB,2559.57,13,5,4,5,0,63,1536.48,130.6,0,1
2023-06-19,South,Product C,Online,Enterprise,7135.32,17,5,4,5,0,94,4496.81,658.61,0,1
2023-06-19,South,Product C,Online,SMB,5014.4,12,5,4,5,0,71,3073.62,445.15,0,1
2023-06-19,South,Product C,Retail Partner,Enterprise,6005.66,14,4,3,4,0,75,3767.9,310.02,0,1
2023-06-19,South,Product C,Retail Partner,SMB,3914.3,9,4,3,4,0,55,2447.95,203.94,0,1
2023-06-19,East,Product A,Online,Enterprise,9021.42,33,9,7,9,0,180,4926.22,835.39,1,1
2023-06-19,East,Product A,Online,SMB,5904.99,22,8,6,8,0,113,3266.21,552.08,0,1
2023-06-19,East,Product A,Retail Partner,Enterprise,6026.07,23,6,5,6,0,125,3361.86,355.7,0,1
2023-06-19,East,Product A,Retail Partner,SMB,4081.57,15,6,5,6,0,81,2282.25,179.11,0,1
2023-06-19,East,Product B,Online,Enterprise,4704.17,24,7,6,7,1,118,2911.18,394.43,0,1
2023-06-19,East,Product B,Online,SMB,2679.35,14,5,4,5,0,79,1682.3,254.17,1,1
2023-06-19,East,Product B,Retail Partner,Enterprise,3411.3,18,5,4,5,0,85,2135.08,209.49,0,1
2023-06-19,East,Product B,Retail Partner,SMB,2144.03,11,4,3,4,0,54,1334.15,105.03,0,1
2023-06-19,East,Product C,Online,Enterprise,7430.84,18,5,4,5,0,92,4603.91,717.34,0,1
2023-06-19,East,Product C,Online,SMB,4689.97,11,4,3,4,0,56,2937.78,446.29,0,1
2023-06-19,East,Product C,Retail Partner,Enterprise,4834.84,12,3,3,3,0,65,3063.19,264.9,0,1
2023-06-19,East,Product C,Retail Partner,SMB,3227.45,8,3,2,3,0,45,2000.89,147.97,0,0
